source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
f2ec0bbcf690afc02b88e3bfd083a56e231d1f9cf49ab91331ee0dd1651b9a19:1,4,"Because trust is society’s glue, institutions should prize honesty over convenient deception.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,meta/muse-spark-1.3,opinion,4,The claim that institutions should prioritize honesty expresses a value judgment that cannot be proven true or false objectively. I am very confident because the prescriptive 'should' makes it inherently subjective.,social,4,"Trust, honesty, and institutions are human-constructed norms and perceptions, not physical laws. I am very confident because none of these can be measured by natural science alone.",figure of speech,4,"""Trust is society's glue"" is a metaphor comparing social cohesion to adhesive. I am very confident because glue is not literal here.",normative,4,The statement prescribes what institutions should value rather than describing an empirical regularity. I am very confident due to the explicit ought-judgment.,reasoning,3,It uses 'because' to derive a prescription from a premise about trust holding society together. I am only somewhat confident because the premise is metaphorical rather than strict logical evidence.,abstract,3,"Society-wide trust as glue and institutional values are generalizations beyond direct individual observation. I am somewhat confident because while dishonesty is encountered daily, this framing is societal-level.",1,It reflects widely shared moral intuition that honesty sustains social cooperation.
c3a6e123e76f9e8ac53c6e552d8d6f47abda81035069297ab235801803b87703:1,3,"Since education opens society’s doors, opportunity should not depend on inherited keys.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,meta/muse-spark-1.3,opinion,4,The claim that opportunity should not depend on inheritance expresses a value judgment that cannot be proven objectively true or false. I am very confident because the prescriptive 'should' makes it inherently subjective.,social,4,"Education, opportunity, and inheritance are human-constructed institutions and norms, not natural laws. I am very confident because none can be measured by physics or biology alone.",figure of speech,4,"Society's doors and inherited keys are metaphors for social access and inherited advantage, not literal objects. I am very confident because the metaphorical intent is explicit.",normative,4,The statement prescribes how opportunity ought to be distributed rather than describing an empirical regularity. I am very confident due to the explicit 'should not depend'.,reasoning,3,It uses 'Since' to derive a prescriptive conclusion from a premise about education's role. I am somewhat confident because the inference is value-based rather than formal logic.,abstract,3,"It states a general principle of fairness that goes beyond any single observable everyday encounter. I am somewhat confident because while schooling is experienced, the universal claim requires abstraction.",0,"It is a normative political ideal expressed metaphorically, not a widely shared practical observation about everyday life."
3b9d8daa558522ad6dd41d20c62d33347447834696d92d066c20786710dee1bb:1,1,"Since power is a borrowed crown, leaders should serve rather than rule.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,meta/muse-spark-1.3,opinion,4,The claim that leaders should serve rather than rule expresses a value preference that cannot be proven objectively true or false. I am very confident because 'should' statements are inherently subjective.,social,4,"The statement concerns power, leadership, and service, which are socially constructed human roles and norms. I am very confident because it does not describe any physical or natural law.",figure of speech,4,The phrase 'borrowed crown' is a metaphor comparing temporary power to wearing a crown. I am very confident because power is not literally a crown that is borrowed.,normative,4,It prescribes how leaders ought to behave rather than describing how the world is. I am very confident because 'should serve rather than rule' expresses a moral value judgment.,reasoning,3,The 'Since... should...' structure derives a normative conclusion from a premise about power's temporariness. I am somewhat confident because the inference uses a figurative premise rather than strict logical premises.,abstract,3,"It states a general philosophical principle about the nature of power and leadership rather than a specific everyday encounter. I am somewhat confident because people meet leaders daily, but the claim is abstracted beyond direct experience.",1,It reflects widely shared practical wisdom that power is temporary and that good leadership involves service to others.
6732baa85f5c60ceef06f81d18857b709fd14e484c7f63864577b77ab11d7f0d:1,2,"Because justice should be blind, wealth should never buy a lighter verdict.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,meta/muse-spark-1.3,opinion,4,The claim uses 'should' twice to express a value about fairness that cannot be proven true or false empirically. I am very confident because there is no objective test for what justice should do.,social,4,"Justice, wealth influence, and verdicts are human legal institutions and norms, not natural physical laws. I am very confident because all key terms refer to socially constructed rules.",figure of speech,4,"'Justice should be blind' is a classic metaphor for impartiality, not literal blindness. I am very confident because this idiom is a textbook example of figurative language.",normative,4,The statement prescribes how the world ought to be rather than describing how it is. I am very confident because 'should' and 'should never' signal a value judgment.,reasoning,3,The 'Because' structure derives the conclusion about wealth from the premise about blind justice. I am only somewhat confident because both parts are values rather than factual observations combined with logic.,abstract,3,"Impartial justice is a general principle about legal systems that cannot be fully learned from one personal encounter. I am somewhat confident because while trials can be experienced, the universal principle is abstract.",1,Most people share the common-sense fairness norm that rich and poor should face equal justice.
43fdc20b8a52c2a855be66d1897e8a7b5c3d2e6a7ea723213579ca6c65b257f0:1,6,"Because poverty is no moral stain, societies should offer help without humiliation.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,meta/muse-spark-1.3,opinion,4,The claim that poverty is not a moral failing and that help should be non-humiliating expresses values that cannot be proven objectively true or false. I am very confident because both clauses rely on moral evaluation rather than verifiable facts.,social,4,"Poverty, morality, help, and humiliation concern human beliefs, social structures, and constructed norms. I am very confident because none refer to physical laws or measurable natural phenomena.",figure of speech,3,The phrase 'moral stain' uses stain metaphorically rather than to denote a literal physical mark. I am somewhat confident because the metaphor is conventionalized but still non-literal.,normative,4,"The use of 'should' prescribes how societies ought to act based on a value judgment. I am very confident because it states a norm, not an empirical regularity.",reasoning,4,"The 'Because..., ...should' structure derives a prescriptive conclusion from a stated moral premise. I am very confident because it explicitly presents reasoning rather than a standalone observation.",abstract,3,"It states a general principle about societal obligations and dignity that requires abstraction beyond a single observable encounter. I am somewhat confident because while poverty and help are encountered daily, the societal-level prescription is abstract.",1,"It reflects a widely shared moral intuition that poor people deserve dignified treatment, recognizable as basic decency."
c89c33a21efc171afdd236b515c67a1ef9f3f59953f33cb86ebd05a8671e7645:1,7,"Since cultures are woven from many threads, belonging should not demand uniformity.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,meta/muse-spark-1.3,opinion,4,The claim that belonging should not demand uniformity expresses a value judgment that cannot be proven objectively true or false. I am very confident because 'should' signals subjectivity.,social,4,"Cultures, belonging, and uniformity concern human beliefs and socially constructed membership rules, not natural laws. I am very confident this is intrinsically of human origins.",figure of speech,4,"'Woven from many threads' is a weaving metaphor for cultural diversity, not a literal textile description. I am very confident because the metaphor is explicit.",normative,4,It prescribes how belonging ought to work rather than describing an empirical regularity. I am very confident due to the prescriptive 'should not demand'.,reasoning,4,It uses 'Since' to derive a conclusion about belonging from a premise about cultural diversity. I am very confident the explicit premise-conclusion structure indicates reasoning.,abstract,3,It states a general principle about cultures as wholes rather than a concrete situation encountered in daily life. I am somewhat confident because belonging is experienced daily but the generalization requires abstraction.,0,"It is a metaphorical normative opinion about cultural ideals, not widely shared basic practical knowledge about everyday life."
4b02304e3fe9f4fe8c4e6bf1e4055687223152838a03f1081d808a605f799ac6:1,5,"Since freedom needs room to breathe, governments should tolerate peaceful dissent.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,meta/muse-spark-1.3,opinion,4,The claim that governments should tolerate dissent is a value prescription that cannot be proven objectively true or false. I am very confident because 'should' statements are inherently subjective.,social,4,"Freedom, governments, and dissent are socially constructed institutions and ideas, not measurable physical phenomena. I am very confident in this social classification.",figure of speech,4,"The phrase 'needs room to breathe' attributes literal breathing to the abstract concept of freedom, which is a metaphor. I am very confident because this is a clear non-literal usage.",normative,4,The statement uses 'should' to prescribe ideal government behavior rather than describe an empirical regularity. I am very confident this is a normative judgment.,reasoning,3,"The 'Since..., ...should' structure derives a conclusion about tolerance from a premise about freedom. I am somewhat confident because it presents reasoning, though the premise itself is metaphorical.",abstract,3,Tolerance of dissent by governments is a general political principle that cannot be derived from individual everyday observation alone. I am somewhat confident it is abstract rather than ordinary experience.,0,"It expresses a contested liberal political value, not universally shared practical everyday knowledge."
fb7dc2989fd8a5e05f4a2fc0ef6043e86e930a86ef34a63cf40a980f8c115d11:1,9,"Since future generations lack a voice, today’s policies should leave them a livable inheritance.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,meta/muse-spark-1.3,opinion,4,The claim that policies should leave a livable inheritance expresses a value judgment with 'should' that cannot be proven true or false empirically. I am very confident because prescriptive statements are inherently subjective.,social,4,"The statement concerns policies, representation, and what counts as livable, which are human preferences and socially constructed rules. I am very confident because its core is about governance, not objective natural laws.",figure of speech,3,"'Lack a voice' and 'inheritance' are metaphorical for political representation and the planet left behind, not literal speech or property. I am somewhat confident because the phrasing could also be read semi-literally.",normative,4,Use of 'should' prescribes how policies ought to act based on values rather than describing an empirical regularity. I am very confident this is a classic normative judgment.,reasoning,4,The 'Since... should...' structure derives a policy conclusion from the premise about voiceless future generations. I am very confident because it explicitly combines knowledge with logic to infer.,abstract,3,"Future generations and long-term policy impacts cannot be directly encountered in ordinary daily experience. I am somewhat confident because livability is everyday, but the intergenerational scope is abstract.",1,It reflects a widely shared moral intuition that it is fair to preserve a habitable world for those who come after us.
4da83a7fcb7024982d11dc9755df34c950542ceedec36469033cc5f8caca516e:1,8,"Because markets need guardrails, profit should not excuse exploitation.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,meta/muse-spark-1.3,opinion,4,The claim that profit should not excuse exploitation expresses a value judgment that cannot be proven objectively true or false. I am very confident because 'should' language is inherently subjective.,social,4,"Markets, profit, and exploitation are human-created economic and moral concepts, not natural physical laws. I am very confident as none refer to measurable physical properties.",figure of speech,4,'Guardrails' is a metaphor borrowed from roads to mean regulations for markets. I am very confident because markets have no literal physical guardrails.,normative,4,The statement prescribes how markets should work and judges exploitation as wrong. I am very confident due to the explicit 'should not' value language.,reasoning,3,"The 'Because' clause offers a premise to justify the normative conclusion about profit. I am somewhat confident because it links two claims, though briefly.",abstract,3,"It states a general system-level principle about markets that requires synthesis beyond single personal encounters. I am somewhat confident because while exploitation can be everyday, the guardrails claim is systemic.",1,It reflects a widely shared moral intuition that economic gain does not justify harming others.
c495f7c9b6e1d6fc9c3075021560a7408eb9933932558779f3d10351edde29bf:1,12,"Because peace requires mending fences, nations should favor dialogue over wounded pride.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,meta/muse-spark-1.3,opinion,4,The claim that nations should prefer dialogue cannot be demonstrated objectively true or false; it expresses a subjective value judgment. I am very confident because of the prescriptive 'should' language.,social,4,"Peace, dialogue, and wounded pride concern human beliefs, preferences, and socially constructed relations between nations. I am very confident as none of these are physical properties measurable by natural science.",figure of speech,4,"'Mending fences' is an idiom for repairing relationships, not literal fences, and 'wounded pride' is metaphorical. I am very confident because both phrases are clearly non-literal.",normative,4,The statement prescribes what nations should do rather than describing an empirical regularity. I am very confident due to the explicit ought language.,reasoning,4,It uses 'Because' to link a premise about peace requiring repair to a conclusion about dialogue. I am very confident because the structure explicitly presents an inference.,abstract,3,"Peace between nations is not directly observed in ordinary personal experience but requires generalization beyond it. I am somewhat confident because interpersonal repair is everyday, but the nation-level claim is abstract.",1,It reflects widely shared folk wisdom that reconciliation and talk are better than pride for maintaining peace.
