source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
3b9d8daa558522ad6dd41d20c62d33347447834696d92d066c20786710dee1bb:1,1,"Since power is a borrowed crown, leaders should serve rather than rule.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,google/gemini-3.8-flash,opinion,4,"The statement asserts a subjective moral perspective on how leaders ought to behave, which cannot be proven objectively true or false.",social,4,"It discusses governance, leadership roles, and political power, which are entirely human social constructs.",figure of speech,4,"The phrase 'power is a borrowed crown' uses metaphorical language rather than describing a literal, physical object.",normative,4,The use of the prescriptive term 'should' indicates a value judgment and ethical ideal rather than an empirical description.,reasoning,4,The statement uses the premise 'Since power is a borrowed crown' to infer the conclusion that leaders ought to serve.,abstract,3,It deals with high-level philosophical concepts of governance and the nature of authority rather than routine practical encounters.,0,"The statement represents a philosophical and ethical viewpoint on leadership rather than universal, practical common sense."
c3a6e123e76f9e8ac53c6e552d8d6f47abda81035069297ab235801803b87703:1,3,"Since education opens society’s doors, opportunity should not depend on inherited keys.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,google/gemini-3.8-flash,opinion,4,"The statement asserts a normative value judgment about how opportunity ought to be distributed, which cannot be proven objectively true or false.",social,4,"The concepts of education, societal opportunity, and inherited privilege are human social constructs and institutions.",figure of speech,4,"The statement uses metaphors, framing societal access as 'doors' and inherited privilege or wealth as 'inherited keys.'",normative,4,The use of 'should not' explicitly conveys a moral and ethical prescription about how society ought to function.,reasoning,4,The statement is structured as an argument where a premise ('Since education opens...') leads to a prescriptive conclusion ('opportunity should not...').,abstract,3,"It addresses overarching socio-political principles regarding meritocracy and social mobility rather than concrete, immediate everyday tasks.",0,"This statement is an aphoristic political and philosophical argument about social justice rather than a basic, universally recognized fact of practical common sense."
f2ec0bbcf690afc02b88e3bfd083a56e231d1f9cf49ab91331ee0dd1651b9a19:1,4,"Because trust is society’s glue, institutions should prize honesty over convenient deception.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,google/gemini-3.8-flash,opinion,4,"The statement asserts a value judgment about how institutions ought to behave, which cannot be proven objectively true or false.",social,4,"It discusses social constructs and moral values such as trust, institutions, honesty, and societal cohesion.",figure of speech,4,The phrase 'society's glue' is a metaphor comparing social trust to an adhesive material.,normative,4,The presence of the prescriptive term 'should' directly indicates an ethical judgment rather than an empirical observation.,reasoning,4,It explicitly uses a causal structure ('Because...') to derive an ethical conclusion from a stated premise.,abstract,4,"It addresses high-level institutional ethics and sociopolitical theory rather than direct, concrete daily routines.",0,"While it reflects a widely endorsed ethical ideal, it is an abstract philosophical and institutional argument rather than basic, everyday human common sense."
6732baa85f5c60ceef06f81d18857b709fd14e484c7f63864577b77ab11d7f0d:1,2,"Because justice should be blind, wealth should never buy a lighter verdict.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,google/gemini-3.8-flash,opinion,4,The statement asserts normative ideals about what justice ought to be rather than an empirically verifiable fact.,social,4,"Concepts such as justice, wealth, and legal verdicts are human institutions and social constructs.",figure of speech,4,Phrases like 'justice should be blind' and wealth 'buying' a verdict employ metaphor and personification.,normative,4,The statement explicitly prescribes how the legal system ought to function using moral 'should' judgments.,reasoning,4,"The statement uses a causal premise-and-conclusion format ('Because..., ...should never...').",abstract,3,"It deals with overarching philosophical ideals of justice and legal fairness rather than direct, sensory everyday events.",1,It expresses a widely held fundamental moral intuition that legal fairness requires equal treatment regardless of financial status.
4b02304e3fe9f4fe8c4e6bf1e4055687223152838a03f1081d808a605f799ac6:1,5,"Since freedom needs room to breathe, governments should tolerate peaceful dissent.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,google/gemini-3.8-flash,opinion,4,"The statement makes a prescriptive claim about how governments should act, which cannot be objectively proven true or false.",social,4,"It discusses social constructs and institutions such as freedom, government policy, and political dissent.",figure of speech,4,The phrase 'freedom needs room to breathe' uses metaphorical language personifying the concept of freedom.,normative,4,The statement uses the normative modal verb 'should' to recommend a value-based standard of political behavior.,reasoning,4,The premise-conclusion structure signaled by 'Since' directly presents an inference linking a conceptual premise to an action.,abstract,4,"The statement involves high-level political and philosophical concepts rather than direct, everyday sensory experience.",0,"This statement represents abstract political philosophy and ethical argumentation rather than immediate, universally shared common-sense knowledge."
43fdc20b8a52c2a855be66d1897e8a7b5c3d2e6a7ea723213579ca6c65b257f0:1,6,"Because poverty is no moral stain, societies should offer help without humiliation.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,google/gemini-3.8-flash,opinion,4,The statement asserts a subjective moral judgment and ethical imperative that cannot be empirically proven true or false.,social,4,"Concepts such as poverty, morality, social assistance, and humiliation are entirely rooted in human society and social values.",figure of speech,4,The phrase 'moral stain' is a metaphor comparing a moral fault to a physical blemish or mark.,normative,4,It explicitly uses the prescriptive modal 'should' to make an ethical claim about how societies ought to behave.,reasoning,4,The statement employs the causal connective 'because' to deduce a normative conclusion from a moral premise.,abstract,3,"It operates at the level of high-level moral philosophy and societal obligation rather than immediate, individual everyday experiences.",0,"Rather than being universally agreed-upon practical knowledge or common sense, the statement is a philosophical and political argument regarding social justice and welfare."
4da83a7fcb7024982d11dc9755df34c950542ceedec36469033cc5f8caca516e:1,8,"Because markets need guardrails, profit should not excuse exploitation.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,google/gemini-3.8-flash,opinion,4,"The statement asserts an ethical and political judgment about what profit should or should not justify, which cannot be proven objectively true or false.",social,4,"Concepts like markets, profit, exploitation, and regulation are social and economic constructs rooted in human societies.",figure of speech,4,The word 'guardrails' is used metaphorically to denote economic regulations and legal boundaries rather than physical barriers.,normative,4,The statement uses prescriptive language ('should not') to set forth a moral and regulatory ideal.,reasoning,4,The sentence explicitly constructs an argument with a premise and conclusion linked by the conjunction 'because'.,abstract,3,"It discusses systemic macroeconomic principles and ethical frameworks rather than concrete, immediate everyday encounters.",0,"The statement is an ideological and ethical argument regarding economic regulation rather than a piece of basic, universally understood common sense."
c89c33a21efc171afdd236b515c67a1ef9f3f59953f33cb86ebd05a8671e7645:1,7,"Since cultures are woven from many threads, belonging should not demand uniformity.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,google/gemini-3.8-flash,opinion,4,"The statement asserts a subjective moral and social preference regarding how belonging ought to be treated, which cannot be proven objectively true or false.",social,4,"It pertains entirely to human social constructs, collective identity, and cultural dynamics.",figure of speech,4,Describing cultures as being 'woven from many threads' is a metaphor comparing social development to textile weaving.,normative,4,The use of 'should not demand' explicitly makes an ethical and normative claim about social values rather than describing an empirical law.,reasoning,4,The statement uses the premise indicator 'since' to logically infer a conclusion from an observation about cultures.,abstract,3,"It discusses high-level sociological and philosophical concepts rather than direct, concrete everyday occurrences.",0,"This statement represents an abstract philosophical argument about culture and social cohesion, rather than immediate, universal common sense."
5deae912b1737fa7fdde78341f0a8a42d36ee1e92894b66ba2f9e705f42a8464:1,10,"Because technology is a tool, not a master, innovation should serve human dignity.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,google/gemini-3.8-flash,opinion,4,The statement asserts an ethical prescription ('should serve human dignity') that cannot be empirically proven or disproven.,social,4,"Concepts like 'human dignity,' 'innovation,' and the purpose of technology are deeply rooted in human values and social ethics.",figure of speech,4,Describing technology as 'not a master' metaphorically personifies technology to contrast control with servitude.,normative,4,The word 'should' explicitly introduces a moral obligation and value judgment about how innovation ought to be directed.,reasoning,4,The statement uses a causal structure ('Because...') to derive an ethical conclusion from an established premise.,abstract,3,"The claim operates at the level of high-order philosophical and ethical concepts rather than routine, concrete physical experiences.",0,"This statement is a normative philosophical argument regarding ethics and technology, rather than fundamental, practical everyday common sense."
fb7dc2989fd8a5e05f4a2fc0ef6043e86e930a86ef34a63cf40a980f8c115d11:1,9,"Since future generations lack a voice, today’s policies should leave them a livable inheritance.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,google/gemini-3.8-flash,opinion,4,The statement expresses an ethical judgment about what policies ought to do rather than an empirically verifiable fact.,social,4,"It pertains to public policy, political representation, and intergenerational ethics, which are entirely human social constructs.",figure of speech,3,Phrases like 'lack a voice' and 'livable inheritance' are used metaphorically to represent political advocacy and broad environmental or societal conditions.,normative,4,The inclusion of 'should' indicates a clear moral and policy prescription rather than a neutral description of the world.,reasoning,4,It explicitly uses a causal premise ('Since future generations lack a voice') to derive a normative conclusion about policy obligations.,abstract,4,"It deals with long-term, multi-generational policy planning and philosophical ethics, which transcend immediate everyday individual experiences.",0,"While intergenerational responsibility is a popular moral principle, this statement represents an abstract socio-political argument rather than an immediate, everyday matter of basic common sense."
